Cell_ID,Degradation_State,0,1,2,3,4,5,6
45C01,I,25621.877,2.0,22.48202,1.84951,0.13505,1.85444,-4.17633
45C01,I,25622.142,2.0,17.79613,1.87429,0.13713,1.8793,-4.18445
45C01,I,25622.394,2.0,14.06813,1.90372,0.13696,1.90864,-4.11503
45C01,I,25622.61,2.0,11.1448,1.92701,0.13177,1.93151,-3.91174
45C01,I,25622.878,2.0,8.81772,1.95264,0.12403,1.95658,-3.6345
45C01,I,25623.056,2.0,6.97545,1.97287,0.11433,1.97618,-3.31653
45C01,I,25623.274,2.0,5.5173,1.98959,0.1021,1.99221,-2.93781
45C01,I,25623.543,2.0,4.36941,2.00354,0.09182,2.00564,-2.62384
45C01,I,25623.878,2.0,3.45686,2.01579,0.08068,2.0174,-2.29202
45C01,I,25624.297,2.0,2.73547,2.02545,0.07267,2.02675,-2.05471
45C01,I,25624.822,2.0,2.16054,2.03315,0.06596,2.03422,-1.85817
45C01,I,25625.481,2.0,1.70952,2.03785,0.06143,2.03877,-1.72651
45C01,I,25626.31,2.0,1.35352,2.04171,0.05773,2.04253,-1.61962
45C01,I,25627.353,2.0,1.07079,2.04614,0.0554,2.04689,-1.55095
45C01,I,25628.667,2.0,0.84734,2.05065,0.05447,2.05137,-1.52169
45C01,I,25630.322,2.0,0.67072,2.05485,0.05568,2.0556,-1.55221
45C01,I,25632.411,2.0,0.53067,2.06088,0.05847,2.06171,-1.62504
45C01,I,25635.048,2.0,0.41976,2.06849,0.0648,2.0695,-1.79441
45C01,I,25638.379,2.0,0.33183,2.07547,0.07509,2.07683,-2.07195
45C01,I,25642.585,2.0,0.26261,2.08005,0.09024,2.08201,-2.48417
45C01,I,25647.893,2.0,0.20791,2.08283,0.10417,2.08543,-2.86307
45C01,I,25654.597,2.0,0.16452,2.08759,0.1165,2.09084,-3.19403
45C01,I,25663.074,2.0,0.13007,2.09633,0.13064,2.1004,-3.56605
45C01,I,25673.764,2.0,0.10309,2.10989,0.14669,2.11498,-3.97699
45C01,I,25687.278,2.0,0.08153,2.13194,0.16518,2.13833,-4.43037
45C01,I,25704.375,2.0,0.06443,2.15904,0.18931,2.16733,-5.01106
45C01,I,25725.962,2.0,0.05102,2.19597,0.22185,2.20715,-5.76879
45C01,I,25753.204,2.0,0.04042,2.23434,0.27513,2.25122,-7.01997
45C01,I,25787.699,2.0,0.03192,2.26387,0.34679,2.29028,-8.70918
45C01,I,25831.24601,2.0,0.02528,2.27501,0.41938,2.31334,-10.44485
45C01,I,25886.31101,2.0,0.01999,2.28199,0.48197,2.33233,-11.92595
45C01,I,42952.88261,3.0,20004.453,1.51951,-0.02619,1.51974,0.98735
45C01,I,42953.02561,3.0,15829.126,1.52576,-0.01071,1.5258,0.4023
45C01,I,42953.16761,3.0,12516.703,1.53064,-7e-05,1.53064,0.00254
45C01,I,42953.30961,3.0,9909.4424,1.5387,0.01096,1.53874,-0.40819
45C01,I,42953.47361,3.0,7835.48,1.5454,0.01696,1.5455,-0.6286
45C01,I,42953.67461,3.0,6217.2461,1.55136,0.02458,1.55155,-0.9076
45C01,I,42953.91261,3.0,4905.291,1.55793,0.03058,1.55823,-1.12458
45C01,I,42954.15061,3.0,3881.2737,1.56437,0.03631,1.56479,-1.32978
45C01,I,42954.38961,3.0,3070.9827,1.57064,0.03984,1.57114,-1.4529
45C01,I,42954.62761,3.0,2430.7778,1.58055,0.04333,1.58114,-1.57019
45C01,I,42954.86561,3.0,1923.1537,1.58622,0.04799,1.58695,-1.73291
45C01,I,42955.10361,3.0,1522.4358,1.59403,0.05114,1.59485,-1.83742
45C01,I,42955.34161,3.0,1203.8446,1.60255,0.05397,1.60346,-1.92882
45C01,I,42955.58061,3.0,952.86591,1.61015,0.05558,1.61111,-1.97696
45C01,I,42955.81861,3.0,754.27557,1.61893,0.06086,1.62007,-2.15302
45C01,I,42956.05561,3.0,596.71857,1.62878,0.06221,1.62997,-2.18714
45C01,I,42956.29361,3.0,471.96338,1.6385,0.06596,1.63983,-2.30531
45C01,I,42956.53261,3.0,373.20856,1.64827,0.06731,1.64964,-2.33838
